tig00000005	CP014531.1	99.978	26734	0	5	13285	40014	32423	5692	0.0	49330
tig00000005	CP014531.1	99.940	13286	1	6	1	13284	13281	1	0.0	24484
tig00000005	CP014531.1	100.000	811	0	0	29521	30331	4680	5490	0.0	1498
tig00000005	CP014531.1	99.877	814	1	0	7792	8605	15375	16188	0.0	1498
tig00000005	CP014531.1	100.000	811	0	0	24537	25347	16187	15377	0.0	1498
tig00000005	CP014531.1	100.000	811	0	0	29522	30332	21172	20362	0.0	1498
tig00000005	CP014531.1	100.000	810	0	0	24537	25346	4681	5490	0.0	1496
tig00000005	CP014531.1	99.877	813	1	0	24537	25349	11222	10410	0.0	1496
tig00000005	CP014531.1	99.877	813	1	0	34487	35299	21172	20360	0.0	1496
tig00000005	CP014531.1	99.877	813	1	0	2063	2875	21172	20360	0.0	1496
tig00000005	CP014531.1	100.000	810	0	0	7795	8604	20363	21172	0.0	1496
tig00000005	CP014531.1	99.877	812	1	0	21789	22600	4678	5489	0.0	1495
tig00000005	CP014531.1	100.000	809	0	0	21792	22600	16187	15379	0.0	1495
tig00000005	CP014531.1	100.000	809	0	0	21792	22600	21172	20364	0.0	1495
tig00000005	CP014531.1	100.000	809	0	0	7796	8604	23109	23917	0.0	1495
tig00000005	CP014531.1	100.000	809	0	0	29522	30330	23917	23109	0.0	1495
tig00000005	CP014531.1	100.000	809	0	0	24537	25345	23917	23109	0.0	1495
tig00000005	CP014531.1	99.877	811	1	0	29522	30332	11222	10412	0.0	1493
tig00000005	CP014531.1	99.877	811	1	0	34487	35297	16187	15377	0.0	1493
tig00000005	CP014531.1	99.877	811	1	0	2063	2873	16187	15377	0.0	1493
tig00000005	CP014531.1	99.877	810	1	0	2063	2872	4681	5490	0.0	1491
tig00000005	CP014531.1	99.877	810	1	0	34487	35296	4681	5490	0.0	1491
tig00000005	CP014531.1	99.877	810	1	0	7795	8604	10413	11222	0.0	1491
tig00000005	CP014531.1	99.876	809	1	0	21792	22600	11222	10414	0.0	1489
tig00000005	CP014531.1	99.876	809	1	0	34487	35295	23917	23109	0.0	1489
tig00000005	CP014531.1	99.876	809	1	0	2063	2871	23917	23109	0.0	1489
tig00000005	CP014531.1	99.387	816	4	1	13229	14044	5489	4675	0.0	1478
tig00000005	CP014531.1	99.629	809	3	0	13229	14037	10414	11222	0.0	1478
tig00000005	CP014531.1	99.507	811	4	0	13229	14039	15379	16189	0.0	1476
tig00000005	CP014531.1	99.506	809	4	0	13229	14037	20364	21172	0.0	1472
tig00000005	CP014531.1	99.506	809	4	0	13229	14037	23109	23917	0.0	1472
tig00000005	CP014531.1	99.079	760	4	2	7852	8610	32423	31666	0.0	1362
tig00000005	CP014531.1	99.336	753	3	1	2063	2815	31673	32423	0.0	1362
tig00000005	CP014531.1	99.336	753	3	1	34487	35239	31673	32423	0.0	1362
tig00000005	CP014531.1	99.205	755	4	1	29520	30274	31671	32423	0.0	1360
tig00000005	CP014531.1	99.074	756	5	1	24534	25289	31670	32423	0.0	1356
tig00000005	CP014531.1	99.203	753	4	1	21792	22544	31673	32423	0.0	1356
tig00000005	CP014531.1	96.382	387	14	0	22997	23383	17699	18085	3.24e-176	638
tig00000005	CP014531.1	96.382	387	14	0	27624	28010	22326	22712	3.24e-176	638
tig00000005	CP014531.1	100.000	56	0	0	2816	2871	1	56	1.46e-15	104
tig00000005	CP014531.1	100.000	56	0	0	22545	22600	1	56	1.46e-15	104
tig00000005	CP014531.1	100.000	56	0	0	25290	25345	1	56	1.46e-15	104
tig00000005	CP014531.1	100.000	56	0	0	30275	30330	1	56	1.46e-15	104
tig00000005	CP014531.1	100.000	56	0	0	7796	7851	56	1	1.46e-15	104
tig00000005	CP014531.1	100.000	56	0	0	35240	35295	1	56	1.46e-15	104
tig00000005	AP022342.1	99.826	10351	17	1	11442	21792	176714	166365	0.0	19014
tig00000005	AP022342.1	100.000	815	0	0	2062	2876	152205	153019	0.0	1506
tig00000005	AP022342.1	100.000	815	0	0	34486	35300	152205	153019	0.0	1506
tig00000005	AP022342.1	99.877	813	1	0	24537	25349	152206	153018	0.0	1496
tig00000005	AP022342.1	99.877	814	0	1	2063	2876	176715	177527	0.0	1496
tig00000005	AP022342.1	99.877	814	0	1	34487	35300	176715	177527	0.0	1496
tig00000005	AP022342.1	99.877	812	1	0	29520	30331	176713	177524	0.0	1495
tig00000005	AP022342.1	99.877	811	1	0	29522	30332	152206	153016	0.0	1493
tig00000005	AP022342.1	99.877	811	1	0	7795	8605	177524	176714	0.0	1493
tig00000005	AP022342.1	99.877	810	1	0	7795	8604	153015	152206	0.0	1491
tig00000005	AP022342.1	99.877	810	1	0	24537	25346	176715	177524	0.0	1491
tig00000005	AP022342.1	99.876	809	1	0	21792	22600	152206	153014	0.0	1489
tig00000005	AP022342.1	99.876	809	1	0	21792	22600	176715	177523	0.0	1489
tig00000005	AP022342.1	99.753	809	2	0	2063	2871	138733	139541	0.0	1483
tig00000005	AP022342.1	99.753	809	2	0	34487	35295	138733	139541	0.0	1483
tig00000005	AP022342.1	99.509	814	4	0	7796	8609	139541	138728	0.0	1482
tig00000005	AP022342.1	99.630	811	3	0	13229	14039	177523	176713	0.0	1482
tig00000005	AP022342.1	99.630	810	3	0	29521	30330	138732	139541	0.0	1480
tig00000005	AP022342.1	99.629	809	3	0	21792	22600	138733	139541	0.0	1478
tig00000005	AP022342.1	99.629	809	3	0	24537	25345	138733	139541	0.0	1478
tig00000005	AP022342.1	99.629	809	3	0	13229	14037	153014	152206	0.0	1478
tig00000005	AP022342.1	99.387	816	4	1	7796	8610	174927	174112	0.0	1478
tig00000005	AP022342.1	99.629	809	3	0	2063	2871	174119	174927	0.0	1478
tig00000005	AP022342.1	99.629	809	3	0	34487	35295	174119	174927	0.0	1478
tig00000005	AP022342.1	99.507	811	4	0	29520	30330	174117	174927	0.0	1476
tig00000005	AP022342.1	99.384	812	5	0	24534	25345	174116	174927	0.0	1472
tig00000005	AP022342.1	99.506	809	4	0	21792	22600	174119	174927	0.0	1472
tig00000005	AP022342.1	99.383	810	5	0	13229	14038	139541	138732	0.0	1469
tig00000005	AP022342.1	98.559	833	5	6	2041	2873	207943	208768	0.0	1465
tig00000005	AP022342.1	98.559	833	5	6	34465	35297	207943	208768	0.0	1465
tig00000005	AP022342.1	99.140	814	4	2	24534	25347	207958	208768	0.0	1461
