tig00000006	CP014534.1	99.767	15030	9	26	1	15016	48165	33148	0.0	27538
tig00000006	CP027513.1	96.796	15046	433	38	1	15016	26069	11043	0.0	25069
tig00000006	LT598664.1	96.796	15046	433	38	1	15016	142685	157711	0.0	25069
tig00000006	LR135373.1	95.842	15054	567	45	1	15016	27968	12936	0.0	24277
tig00000006	CP011283.1	98.040	13572	226	31	1475	15016	29180	15619	0.0	23553
tig00000006	CP011283.1	95.136	1439	64	6	1	1436	31382	29947	0.0	2265
tig00000006	LR135192.1	94.578	15068	742	56	1	15016	27082	12038	0.0	23230
tig00000006	AP026594.1	96.586	13212	387	49	1852	15016	15103	1909	0.0	21841
tig00000006	AP026594.1	97.033	1854	49	6	1	1851	19697	17847	0.0	3114
tig00000006	AP026594.1	95.349	86	4	0	7813	7898	17841	17756	5.39e-26	137
tig00000006	AP026587.1	96.579	13211	389	49	1852	15016	1383	14576	0.0	21834
tig00000006	AP026587.1	97.033	1854	49	6	1	1851	235167	237017	0.0	3114
tig00000006	AP026587.1	95.349	86	4	0	7813	7898	237023	237108	5.39e-26	137
tig00000006	AP026580.1	96.254	13241	389	49	1852	15016	1390	14599	0.0	21605
tig00000006	AP026580.1	97.033	1854	49	6	1	1851	237980	239830	0.0	3114
tig00000006	AP026580.1	95.349	86	4	0	7813	7898	239836	239921	5.39e-26	137
tig00000006	LR135193.1	98.872	9839	83	25	5198	15016	25369	15539	0.0	17529
tig00000006	LR135193.1	98.442	5200	70	8	1	5197	30717	25526	0.0	9143
tig00000006	LR135186.1	98.872	9839	83	25	5198	15016	23953	14123	0.0	17529
tig00000006	LR135186.1	98.442	5200	70	8	1	5197	29301	24110	0.0	9143
tig00000006	LR135238.1	98.801	9839	90	25	5198	15016	23859	14029	0.0	17490
tig00000006	LR135238.1	97.490	3346	81	1	1852	5197	27358	24016	0.0	5710
tig00000006	LR135238.1	94.858	1439	68	6	1	1436	32680	31245	0.0	2242
tig00000006	LR135238.1	98.674	377	5	0	1475	1851	30478	30102	0.0	669
tig00000006	LR135238.1	95.349	86	4	0	7813	7898	30096	30011	5.39e-26	137
tig00000006	CP041258.1	98.791	9840	90	26	5198	15016	56705	66536	0.0	17485
tig00000006	CP041258.1	97.659	3717	84	1	1475	5191	52829	56542	0.0	6379
tig00000006	CP041258.1	94.858	1439	68	6	1	1436	50627	52062	0.0	2242
tig00000006	CP063640.1	98.679	9842	97	29	5198	15016	23507	13676	0.0	17424
tig00000006	CP063640.1	97.365	5200	115	13	1	5197	28844	23664	0.0	8824
tig00000006	LR135429.1	94.241	11408	587	51	3658	15016	22358	10972	0.0	17363
tig00000006	LR135429.1	98.405	3700	53	6	1	3697	26626	22930	0.0	6501
tig00000006	LR135228.1	97.957	9840	171	27	5198	15016	23829	13999	0.0	17030
tig00000006	LR135228.1	96.503	3346	112	2	1852	5197	27326	23986	0.0	5526
tig00000006	LR135228.1	97.195	1854	46	6	1	1851	31920	30070	0.0	3131
tig00000006	LR135228.1	95.349	86	4	0	7813	7898	30064	29979	5.39e-26	137
tig00000006	CP033208.1	97.957	9840	171	27	5198	15016	15953	6123	0.0	17030
tig00000006	CP033208.1	96.750	5200	158	8	1	5197	21301	16110	0.0	8656
tig00000006	CP025392.1	97.957	9840	171	27	5198	15016	2349182	2359012	0.0	17030
tig00000006	CP025392.1	96.334	2864	100	2	2328	5191	2346161	2349019	0.0	4702
tig00000006	CP025392.1	96.661	1198	36	4	1	1197	2340250	2341444	0.0	1988
tig00000006	CP025392.1	95.972	1142	44	2	712	1851	2341446	2342587	0.0	1853
tig00000006	CP025392.1	99.281	556	4	0	1852	2407	2345508	2346063	0.0	1005
tig00000006	CP025392.1	100.000	124	0	0	1852	1975	2345331	2345454	8.65e-54	230
tig00000006	CP025392.1	95.349	86	4	0	7813	7898	2342593	2342678	5.39e-26	137
tig00000006	CP025392.1	90.526	95	8	1	1	94	1446933	1446839	4.20e-22	124
tig00000006	AP026615.1	97.957	9840	171	27	5198	15016	34328	44158	0.0	17030
tig00000006	AP026615.1	96.727	5194	159	8	1	5191	28980	34165	0.0	8639
tig00000006	CP071273.1	97.957	9840	171	27	5198	15016	23833	14003	0.0	17030
tig00000006	CP071273.1	96.503	3346	112	2	1852	5197	27330	23990	0.0	5526
tig00000006	CP071273.1	97.195	1854	46	6	1	1851	31924	30074	0.0	3131
