tig00000002	CP014530.1	99.812	181444	265	49	34607	216001	6318	187733	0.0	3.331e+05
tig00000002	CP014530.1	99.952	27169	0	8	1	27163	196527	223688	0.0	50087
tig00000002	CP014530.1	98.488	6085	88	3	27164	33247	1	6082	0.0	10724
tig00000002	CP014530.1	99.861	2166	1	2	1	2164	195087	197252	0.0	3982
tig00000002	CP014530.1	99.895	1900	2	0	209426	211325	136861	138760	0.0	3498
tig00000002	CP014530.1	99.895	1900	2	0	165148	167047	181157	183056	0.0	3498
tig00000002	CP014530.1	99.895	1899	2	0	209427	211325	74863	72965	0.0	3496
tig00000002	CP014530.1	99.895	1899	2	0	101254	103152	183056	181158	0.0	3496
tig00000002	CP014530.1	99.789	1899	4	0	165149	167047	74863	72965	0.0	3485
tig00000002	CP014530.1	99.789	1899	4	0	101254	103152	138760	136862	0.0	3485
tig00000002	CP014530.1	100.000	1791	0	0	82098	83888	9557	11347	0.0	3308
tig00000002	CP014530.1	99.944	1791	1	0	37848	39638	53809	55599	0.0	3302
tig00000002	CP014530.1	95.627	1898	81	2	209429	211325	89665	87769	0.0	3044
tig00000002	CP014530.1	95.627	1898	81	2	116057	117953	183056	181160	0.0	3044
tig00000002	CP014530.1	95.524	1899	83	2	116056	117953	72964	74861	0.0	3035
tig00000002	CP014530.1	95.524	1899	83	2	101253	103150	87768	89665	0.0	3035
tig00000002	CP014530.1	95.522	1898	83	2	165151	167047	89665	87769	0.0	3033
tig00000002	CP014530.1	95.522	1898	83	2	116057	117953	138760	136864	0.0	3033
tig00000002	CP014530.1	100.000	1519	0	0	214453	215971	72924	71406	0.0	2806
tig00000002	CP014530.1	100.000	1519	0	0	99695	101213	187703	186185	0.0	2806
tig00000002	CP014530.1	99.868	1515	2	0	114450	115964	198767	197253	0.0	2787
tig00000002	CP014530.1	99.802	1517	3	0	151205	152721	87676	86160	0.0	2785
tig00000002	CP014530.1	99.868	1514	2	0	114451	115964	124430	122917	0.0	2785
tig00000002	CP014530.1	99.868	1514	2	0	151205	152718	197253	198766	0.0	2785
tig00000002	CP014530.1	99.802	1515	2	1	726	2239	87676	86162	0.0	2780
tig00000002	CP014530.1	99.802	1514	2	1	726	2238	122917	124430	0.0	2778
tig00000002	CP014530.1	99.861	1441	1	1	725	2164	194372	195812	0.0	2649
tig00000002	CP014530.1	99.792	1440	3	0	114525	115964	195812	194373	0.0	2643
tig00000002	CP014530.1	99.792	1440	3	0	151205	152644	194373	195812	0.0	2643
tig00000002	CP014530.1	99.792	1440	3	0	114525	115964	197252	195813	0.0	2643
tig00000002	CP014530.1	99.792	1440	3	0	151205	152644	195813	197252	0.0	2643
tig00000002	CP014530.1	98.267	1500	26	0	139770	141269	95080	93581	0.0	2627
tig00000002	CP014530.1	98.267	1500	26	0	121869	123368	112981	111482	0.0	2627
tig00000002	CP014530.1	99.858	1409	2	0	185354	186762	192964	194372	0.0	2591
tig00000002	CP014530.1	99.853	1365	2	0	97868	99232	56454	57818	0.0	2510
tig00000002	CP014530.1	99.853	1365	2	0	84743	86107	69579	70943	0.0	2510
tig00000002	CP014530.1	99.708	1370	2	2	109808	111176	56450	57818	0.0	2507
tig00000002	CP014530.1	99.492	1379	5	2	109810	111187	69578	70955	0.0	2507
tig00000002	CP014530.1	99.708	1370	2	2	84739	86107	81519	82887	0.0	2507
tig00000002	CP014530.1	99.492	1379	5	2	97867	99244	81521	82898	0.0	2507
tig00000002	CP014530.1	99.704	1350	4	0	179196	180545	26899	25550	0.0	2471
tig00000002	CP014530.1	99.851	1344	2	0	53846	55189	152252	150909	0.0	2471
tig00000002	CP014530.1	99.268	1366	10	0	161328	162693	130425	131790	0.0	2468
tig00000002	CP014530.1	99.268	1366	10	0	158713	160078	133041	134406	0.0	2468
tig00000002	CP014530.1	99.776	1338	3	0	118376	119713	25557	26894	0.0	2455
tig00000002	CP014530.1	99.776	1338	3	0	179201	180538	91425	90088	0.0	2455
tig00000002	CP014530.1	99.776	1338	3	0	53847	55184	90088	91425	0.0	2455
tig00000002	CP014530.1	99.776	1338	3	0	118376	119713	152251	150914	0.0	2455
tig00000002	CP014530.1	99.622	1324	4	1	176482	177804	90093	91416	0.0	2416
tig00000002	CP014530.1	99.622	1324	4	1	118381	119704	148195	149517	0.0	2416
tig00000002	CP014530.1	99.697	1320	3	1	176486	177804	25566	26885	0.0	2414
tig00000002	CP014530.1	99.697	1320	3	1	179210	180529	149517	148199	0.0	2414
tig00000002	CP014530.1	99.697	1320	3	1	53856	55175	148199	149517	0.0	2414
tig00000002	CP014530.1	99.697	1320	3	1	176486	177804	152242	150923	0.0	2414
tig00000002	CP014530.1	99.356	1087	6	1	171092	172178	25016	23931	0.0	1967
